dt,dt_iso,city_name,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,rain_1h,clouds_all,weather_description
1654491600,2022-06-06 05:00:00 +0000 UTC,local,14.07,13.88,13.12,14.72,1021,None,None,90,0.91,None,92,overcast clouds
1654495200,2022-06-06 06:00:00 +0000 UTC,local,14.57,14.38,13.34,14.72,1021,None,None,88,1.02,None,97,overcast clouds
1654498800,2022-06-06 07:00:00 +0000 UTC,local,15.16,15.03,13.9,15.72,1021,None,None,88,1.25,0.38,97,light rain
1654502400,2022-06-06 08:00:00 +0000 UTC,local,15.74,15.59,14.79,16.72,1022,None,None,85,1.29,None,97,overcast clouds
1654506000,2022-06-06 09:00:00 +0000 UTC,local,18.38,18.55,15.9,18.72,1022,None,None,87,1.99,None,95,overcast clouds
1654509600,2022-06-06 10:00:00 +0000 UTC,local,19.12,19.07,16.45,21.77,1022,None,None,76,1.92,None,100,overcast clouds
1654513200,2022-06-06 11:00:00 +0000 UTC,local,20.67,20.62,18.68,21.78,1022,None,None,70,2.83,None,100,overcast clouds
1654516800,2022-06-06 12:00:00 +0000 UTC,local,21.18,21.26,18.68,21.26,1022,None,None,73,3.18,None,100,overcast clouds
1654520400,2022-06-06 13:00:00 +0000 UTC,local,21.23,21.37,20.72,21.26,1022,None,None,75,3.17,None,100,overcast clouds
1654524000,2022-06-06 14:00:00 +0000 UTC,local,22.24,22.43,19.72,22.37,1022,None,None,73,3.16,0.21,100,light rain
1654527600,2022-06-06 15:00:00 +0000 UTC,local,21.77,21.93,20.72,22.23,1022,None,None,74,3.03,None,100,overcast clouds
1654531200,2022-06-06 16:00:00 +0000 UTC,local,21.67,21.88,18.72,23.12,1022,None,None,76,3.03,0.12,82,light rain
1654534800,2022-06-06 17:00:00 +0000 UTC,local,21.65,21.88,18.72,23.12,1022,None,None,77,2.82,None,98,overcast clouds
1654538400,2022-06-06 18:00:00 +0000 UTC,local,21.64,21.87,18.72,22.57,1022,None,None,77,2.48,None,91,overcast clouds
1654542000,2022-06-06 19:00:00 +0000 UTC,local,20.61,20.79,18.34,21.21,1022,None,None,79,2.39,None,72,broken clouds
1654545600,2022-06-06 20:00:00 +0000 UTC,local,19.53,19.76,17.72,20.66,1022,None,None,85,1.88,None,57,broken clouds
1654549200,2022-06-06 21:00:00 +0000 UTC,local,18.44,18.66,17.72,18.48,1023,None,None,89,1.69,None,36,scattered clouds
1654552800,2022-06-06 22:00:00 +0000 UTC,local,17.92,18.14,17.01,17.93,1023,None,None,91,0.98,None,98,overcast clouds
1654556400,2022-06-06 23:00:00 +0000 UTC,local,17.95,18.18,16.45,18.99,1022,None,None,91,1.07,None,95,overcast clouds
1654560000,2022-06-07 00:00:00 +0000 UTC,local,17.93,18.15,17.23,18.43,1023,None,None,91,1.07,None,100,overcast clouds
1654563600,2022-06-07 01:00:00 +0000 UTC,local,16.8,16.94,15.34,17.88,1022,None,None,92,0.65,None,94,overcast clouds
1654567200,2022-06-07 02:00:00 +0000 UTC,local,16.74,16.87,14.72,17.32,1022,None,None,92,0.76,None,100,overcast clouds
1654570800,2022-06-07 03:00:00 +0000 UTC,local,16.67,16.79,13.72,16.82,1022,None,None,92,0.95,None,100,overcast clouds
1654574400,2022-06-07 04:00:00 +0000 UTC,local,16.13,16.23,13.72,16.26,1022,None,None,93,1.12,None,100,overcast clouds
1654578000,2022-06-07 05:00:00 +0000 UTC,local,15.55,15.59,12.72,15.7,1022,None,None,93,1.12,None,100,overcast clouds
1654581600,2022-06-07 06:00:00 +0000 UTC,local,15.69,15.74,14.79,16.22,1022,None,None,93,1.68,None,100,overcast clouds
1654585200,2022-06-07 07:00:00 +0000 UTC,local,16.78,16.92,15.34,17.89,1022,None,None,92,1.23,None,99,overcast clouds
1654588800,2022-06-07 08:00:00 +0000 UTC,local,18.47,18.57,17.72,20.67,1022,None,None,84,0.59,None,69,broken clouds
1654592400,2022-06-07 09:00:00 +0000 UTC,local,20.13,20.18,19.72,20.34,1022,None,None,76,1.1,None,19,few clouds
1654596000,2022-06-07 10:00:00 +0000 UTC,local,21.73,21.76,19.72,23.12,1022,None,None,69,2.31,None,97,overcast clouds
1654599600,2022-06-07 11:00:00 +0000 UTC,local,22.84,22.88,20.72,24.23,1022,None,None,65,2.06,None,83,broken clouds
1654603200,2022-06-07 12:00:00 +0000 UTC,local,24.03,24.0,23.34,24.79,1022,None,None,58,2.36,None,55,broken clouds
1654606800,2022-06-07 13:00:00 +0000 UTC,local,24.91,24.94,20.72,25.9,1021,None,None,57,2.95,None,73,broken clouds
1654610400,2022-06-07 14:00:00 +0000 UTC,local,25.43,25.57,20.72,26.45,1021,None,None,59,3.21,None,53,broken clouds
1654614000,2022-06-07 15:00:00 +0000 UTC,local,24.86,24.99,19.72,27.01,1020,None,None,61,3.52,None,64,broken clouds
1654617600,2022-06-07 16:00:00 +0000 UTC,local,24.83,24.91,19.72,27.01,1020,None,None,59,3.96,None,84,broken clouds
1654621200,2022-06-07 17:00:00 +0000 UTC,local,24.29,24.32,19.72,25.34,1020,None,None,59,3.75,None,98,overcast clouds
1654624800,2022-06-07 18:00:00 +0000 UTC,local,22.69,22.63,18.72,24.23,1020,None,None,62,2.63,None,100,overcast clouds
1654628400,2022-06-07 19:00:00 +0000 UTC,local,21.12,21.04,18.72,22.57,1020,None,None,67,2.06,None,100,overcast clouds
1654632000,2022-06-07 20:00:00 +0000 UTC,local,19.54,19.43,17.72,21.21,1020,None,None,72,1.18,None,100,overcast clouds
1654635600,2022-06-07 21:00:00 +0000 UTC,local,18.48,18.42,17.23,20.1,1021,None,None,78,0.99,None,100,overcast clouds
1654639200,2022-06-07 22:00:00 +0000 UTC,local,18.47,18.57,17.23,19.54,1021,None,None,84,0.82,None,100,overcast clouds
1654642800,2022-06-07 23:00:00 +0000 UTC,local,17.95,18.02,17.23,18.99,1020,None,None,85,1.32,None,100,overcast clouds
1654646400,2022-06-08 00:00:00 +0000 UTC,local,17.93,17.92,17.01,18.43,1020,None,None,82,1.81,None,97,overcast clouds
1654650000,2022-06-08 01:00:00 +0000 UTC,local,16.39,16.43,16.12,18.43,1020,None,None,90,2.09,None,100,overcast clouds
1654653600,2022-06-08 02:00:00 +0000 UTC,local,16.36,16.45,16.12,17.72,1019,None,None,92,2.25,None,100,overcast clouds
1654657200,2022-06-08 03:00:00 +0000 UTC,local,16.27,16.38,16.12,16.77,1019,None,None,93,2.2,None,100,overcast clouds
1654660800,2022-06-08 04:00:00 +0000 UTC,local,16.88,17.08,16.82,17.72,1019,None,None,94,2.26,0.27,100,light rain
1654664400,2022-06-08 05:00:00 +0000 UTC,local,16.89,17.09,16.82,17.88,1019,None,None,94,2.15,0.34,100,light rain
1654668000,2022-06-08 06:00:00 +0000 UTC,local,17.4,17.65,17.23,17.88,1019,None,None,94,2.41,0.4,100,light rain
1654671600,2022-06-08 07:00:00 +0000 UTC,local,17.91,18.21,17.23,18.12,1020,None,None,94,2.7,0.17,100,light rain
1654675200,2022-06-08 08:00:00 +0000 UTC,local,17.91,18.21,17.23,18.12,1020,None,None,94,3.15,0.16,100,light rain
1654678800,2022-06-08 09:00:00 +0000 UTC,local,17.93,18.23,17.23,18.68,1021,None,None,94,3.58,0.19,100,light rain
1654682400,2022-06-08 10:00:00 +0000 UTC,local,17.92,18.22,17.23,18.68,1021,None,None,94,3.52,0.12,100,light rain
1654686000,2022-06-08 11:00:00 +0000 UTC,local,18.51,18.87,17.79,19.79,1021,None,None,94,3.19,0.14,100,light rain
1654689600,2022-06-08 12:00:00 +0000 UTC,local,18.55,18.92,17.79,22.01,1021,None,None,94,3.07,0.11,100,light rain
1654693200,2022-06-08 13:00:00 +0000 UTC,local,18.49,18.85,18.34,19.0,1021,None,None,94,3.16,None,100,overcast clouds
1654696800,2022-06-08 14:00:00 +0000 UTC,local,18.6,18.97,18.34,22.01,1021,None,None,94,3.21,None,100,overcast clouds
1654700400,2022-06-08 15:00:00 +0000 UTC,local,18.6,18.97,18.48,21.77,1021,None,None,94,3.11,None,100,overcast clouds
1654704000,2022-06-08 16:00:00 +0000 UTC,local,19.03,19.44,18.34,19.04,1021,None,None,94,2.98,0.1,100,light rain
1654707600,2022-06-08 17:00:00 +0000 UTC,local,19.05,19.47,17.79,20.66,1021,None,None,94,2.46,0.1,100,light rain
1654711200,2022-06-08 18:00:00 +0000 UTC,local,19.06,19.48,17.79,21.45,1022,None,None,94,1.93,0.1,100,light rain
1654714800,2022-06-08 19:00:00 +0000 UTC,local,19.04,19.45,17.79,20.9,1022,None,None,94,1.75,None,100,overcast clouds
1654718400,2022-06-08 20:00:00 +0000 UTC,local,18.47,18.83,17.72,19.79,1022,None,None,94,1.43,None,100,overcast clouds
1654722000,2022-06-08 21:00:00 +0000 UTC,local,18.45,18.81,17.72,19.23,1022,None,None,94,1.34,None,100,overcast clouds
1654725600,2022-06-08 22:00:00 +0000 UTC,local,18.43,18.78,17.72,18.48,1022,None,None,94,0.89,None,100,overcast clouds
1654729200,2022-06-08 23:00:00 +0000 UTC,local,18.41,18.76,17.23,18.48,1022,None,None,94,0.9,None,100,overcast clouds
1654732800,2022-06-09 00:00:00 +0000 UTC,local,17.92,18.22,17.72,18.12,1022,None,None,94,0.91,None,100,overcast clouds
1654736400,2022-06-09 01:00:00 +0000 UTC,local,17.92,18.22,17.72,18.12,1022,None,None,94,1.14,None,90,overcast clouds
1654740000,2022-06-09 02:00:00 +0000 UTC,local,17.92,18.22,17.72,18.12,1022,None,None,94,1.19,None,60,broken clouds
1654743600,2022-06-09 03:00:00 +0000 UTC,local,17.4,17.65,17.23,18.12,1021,None,None,94,1.17,None,73,broken clouds
1654747200,2022-06-09 04:00:00 +0000 UTC,local,16.89,17.09,16.82,18.12,1021,None,None,94,1.6,None,100,overcast clouds
1654750800,2022-06-09 05:00:00 +0000 UTC,local,16.82,17.01,16.68,17.32,1021,None,None,94,1.48,None,100,overcast clouds
1654754400,2022-06-09 06:00:00 +0000 UTC,local,16.88,17.08,16.45,17.72,1021,None,None,94,1.5,None,100,overcast clouds
1654758000,2022-06-09 07:00:00 +0000 UTC,local,16.92,17.12,16.82,18.43,1022,None,None,94,1.51,None,100,overcast clouds
1654761600,2022-06-09 08:00:00 +0000 UTC,local,18.25,18.43,17.72,20.9,1022,None,None,88,1.74,None,96,overcast clouds
1654765200,2022-06-09 09:00:00 +0000 UTC,local,19.45,19.62,18.72,23.12,1022,None,None,83,2.02,None,26,scattered clouds
1654768800,2022-06-09 10:00:00 +0000 UTC,local,20.1,20.15,19.72,26.45,1022,None,None,76,1.4,None,37,scattered clouds
1654772400,2022-06-09 11:00:00 +0000 UTC,local,22.21,22.34,21.72,28.12,1021,None,None,71,1.72,None,4,sky is clear
1654776000,2022-06-09 12:00:00 +0000 UTC,local,26.28,26.28,24.55,28.68,1021,None,None,66,2.26,None,14,few clouds
1654779600,2022-06-09 13:00:00 +0000 UTC,local,27.09,28.2,21.72,29.79,1020,None,None,60,3.02,None,46,scattered clouds
1654783200,2022-06-09 14:00:00 +0000 UTC,local,28.13,29.42,22.72,30.9,1019,None,None,58,3.37,None,34,scattered clouds
1654786800,2022-06-09 15:00:00 +0000 UTC,local,29.66,31.33,22.72,30.9,1019,None,None,55,3.5,None,20,few clouds
1654790400,2022-06-09 16:00:00 +0000 UTC,local,30.15,31.78,22.72,31.45,1018,None,None,53,4.06,None,14,few clouds
1654794000,2022-06-09 17:00:00 +0000 UTC,local,30.6,31.62,21.72,31.26,1018,None,None,48,4.33,None,28,scattered clouds
1654797600,2022-06-09 18:00:00 +0000 UTC,local,29.94,31.61,19.72,30.7,1018,None,None,54,4.08,None,46,scattered clouds
1654801200,2022-06-09 19:00:00 +0000 UTC,local,27.9,29.86,20.72,28.68,1018,None,None,65,3.41,None,56,broken clouds
1654804800,2022-06-09 20:00:00 +0000 UTC,local,20.24,20.41,18.72,23.43,1018,None,None,80,3.48,None,53,broken clouds
1654808400,2022-06-09 21:00:00 +0000 UTC,local,19.88,19.99,18.72,22.32,1018,None,None,79,3.28,None,21,few clouds
1654812000,2022-06-09 22:00:00 +0000 UTC,local,19.03,19.13,17.72,21.77,1019,None,None,82,2.73,None,7,sky is clear
1654815600,2022-06-09 23:00:00 +0000 UTC,local,19.18,19.35,17.72,23.12,1019,None,None,84,2.9,None,9,sky is clear
1654819200,2022-06-10 00:00:00 +0000 UTC,local,18.9,19.07,17.72,22.57,1018,None,None,85,2.8,None,10,sky is clear
1654822800,2022-06-10 01:00:00 +0000 UTC,local,22.03,22.48,16.72,22.37,1018,None,None,84,2.56,None,27,scattered clouds
1654826400,2022-06-10 02:00:00 +0000 UTC,local,22.05,22.45,17.72,22.37,1018,None,None,82,2.39,None,48,scattered clouds
1654830000,2022-06-10 03:00:00 +0000 UTC,local,22.01,22.41,16.72,22.37,1018,None,None,82,2.2,None,54,broken clouds
1654833600,2022-06-10 04:00:00 +0000 UTC,local,21.49,21.78,16.72,21.82,1018,None,None,80,2.06,None,14,few clouds
1654837200,2022-06-10 05:00:00 +0000 UTC,local,17.12,17.21,15.72,19.23,1018,None,None,89,2.02,None,3,sky is clear
1654840800,2022-06-10 06:00:00 +0000 UTC,local,18.1,18.29,17.72,20.34,1018,None,None,89,2.41,None,3,sky is clear
1654844400,2022-06-10 07:00:00 +0000 UTC,local,20.25,20.58,19.72,22.79,1018,None,None,86,2.73,None,11,few clouds
1654848000,2022-06-10 08:00:00 +0000 UTC,local,27.05,27.34,21.72,27.37,1019,None,None,48,2.47,None,6,sky is clear
1654851600,2022-06-10 09:00:00 +0000 UTC,local,29.23,29.47,22.72,29.59,1019,None,None,46,2.21,None,4,sky is clear
1654855200,2022-06-10 10:00:00 +0000 UTC,local,30.85,30.45,22.72,31.26,1019,None,None,38,1.36,None,53,broken clouds
1654858800,2022-06-10 11:00:00 +0000 UTC,local,31.4,31.29,23.72,32.57,1019,None,None,39,1.88,None,34,scattered clouds
1654862400,2022-06-10 12:00:00 +0000 UTC,local,32.38,33.23,22.72,33.68,1018,None,None,42,2.77,None,6,sky is clear
1654866000,2022-06-10 13:00:00 +0000 UTC,local,32.88,34.49,22.72,34.23,1018,None,None,44,3.25,None,3,sky is clear
1654869600,2022-06-10 14:00:00 +0000 UTC,local,33.3,34.73,22.72,34.04,1018,None,None,42,3.52,None,3,sky is clear
1654873200,2022-06-10 15:00:00 +0000 UTC,local,33.31,35.51,23.72,34.23,1017,None,None,45,3.98,None,18,few clouds
1654876800,2022-06-10 16:00:00 +0000 UTC,local,32.8,36.46,23.72,34.23,1017,None,None,52,4.22,None,30,scattered clouds
1654880400,2022-06-10 17:00:00 +0000 UTC,local,32.24,35.32,22.72,33.12,1017,None,None,52,4.21,None,32,scattered clouds
1654884000,2022-06-10 18:00:00 +0000 UTC,local,31.15,33.72,21.72,31.82,1017,None,None,54,4.11,None,33,scattered clouds
1654887600,2022-06-10 19:00:00 +0000 UTC,local,29.83,32.32,19.72,30.15,1017,None,None,59,3.77,None,33,scattered clouds
1654891200,2022-06-10 20:00:00 +0000 UTC,local,21.43,21.67,19.72,25.1,1017,None,None,78,3.94,None,35,scattered clouds
1654894800,2022-06-10 21:00:00 +0000 UTC,local,20.22,20.33,18.72,23.43,1017,None,None,78,3.78,None,44,scattered clouds
1654898400,2022-06-10 22:00:00 +0000 UTC,local,19.39,19.47,17.72,22.88,1017,None,None,80,2.3,None,37,scattered clouds
1654902000,2022-06-10 23:00:00 +0000 UTC,local,19.87,20.08,18.72,22.32,1017,None,None,83,3.0,None,42,scattered clouds
1654905600,2022-06-11 00:00:00 +0000 UTC,local,19.87,20.13,18.72,22.01,1017,None,None,85,3.58,None,65,broken clouds
1654909200,2022-06-11 01:00:00 +0000 UTC,local,23.65,24.19,17.72,24.04,1017,None,None,81,3.25,None,34,scattered clouds
1654912800,2022-06-11 02:00:00 +0000 UTC,local,23.08,23.61,16.72,23.48,1017,None,None,83,2.5,None,4,sky is clear
1654916400,2022-06-11 03:00:00 +0000 UTC,local,22.56,23.06,16.72,22.93,1017,None,None,84,2.34,None,3,sky is clear
1654920000,2022-06-11 04:00:00 +0000 UTC,local,22.51,23.06,15.72,22.93,1017,None,None,86,2.26,None,2,sky is clear
1654923600,2022-06-11 05:00:00 +0000 UTC,local,21.98,22.48,15.72,22.37,1017,None,None,86,2.17,None,2,sky is clear
1654927200,2022-06-11 06:00:00 +0000 UTC,local,21.41,21.9,14.72,21.82,1017,None,None,88,2.32,None,9,sky is clear
1654930800,2022-06-11 07:00:00 +0000 UTC,local,21.94,22.2,15.72,22.37,1017,None,None,77,2.3,None,11,few clouds
1654934400,2022-06-11 08:00:00 +0000 UTC,local,24.46,25.08,19.72,24.59,1017,None,None,81,2.36,None,11,few clouds
1654938000,2022-06-11 09:00:00 +0000 UTC,local,27.25,29.48,22.72,27.37,1017,None,None,72,2.46,None,23,few clouds
1654941600,2022-06-11 10:00:00 +0000 UTC,local,28.9,31.98,23.72,29.04,1017,None,None,67,2.66,None,62,broken clouds
1654945200,2022-06-11 11:00:00 +0000 UTC,local,30.52,34.08,23.72,30.7,1017,None,None,61,2.59,None,72,broken clouds
1654948800,2022-06-11 12:00:00 +0000 UTC,local,31.61,34.6,23.72,31.82,1017,None,None,54,2.25,None,33,scattered clouds
1654952400,2022-06-11 13:00:00 +0000 UTC,local,33.25,36.5,24.72,33.48,1016,None,None,49,2.59,None,0,sky is clear
1654956000,2022-06-11 14:00:00 +0000 UTC,local,33.58,37.18,24.72,34.04,1015,None,None,49,3.17,None,0,sky is clear
1654959600,2022-06-11 15:00:00 +0000 UTC,local,33.59,36.89,24.72,34.04,1015,None,None,48,3.76,None,0,sky is clear
1654963200,2022-06-11 16:00:00 +0000 UTC,local,34.12,37.66,24.72,34.59,1015,None,None,47,4.09,None,0,sky is clear
1654966800,2022-06-11 17:00:00 +0000 UTC,local,33.55,37.74,23.72,34.04,1015,None,None,51,4.16,None,1,sky is clear
1654970400,2022-06-11 18:00:00 +0000 UTC,local,32.45,35.74,22.72,32.93,1015,None,None,52,4.13,None,0,sky is clear
1654974000,2022-06-11 19:00:00 +0000 UTC,local,31.32,34.04,21.72,31.82,1015,None,None,54,3.87,None,1,sky is clear
1654977600,2022-06-11 20:00:00 +0000 UTC,local,21.25,21.41,20.72,27.01,1015,None,None,76,3.97,None,1,sky is clear
1654981200,2022-06-11 21:00:00 +0000 UTC,local,20.23,20.4,19.72,25.34,1015,None,None,80,3.34,None,9,sky is clear
1654984800,2022-06-11 22:00:00 +0000 UTC,local,18.39,18.48,17.72,24.23,1016,None,None,84,2.79,None,48,scattered clouds
1654988400,2022-06-11 23:00:00 +0000 UTC,local,18.33,18.46,17.72,23.34,1016,None,None,86,2.44,None,11,few clouds
1654992000,2022-06-12 00:00:00 +0000 UTC,local,24.81,25.12,16.72,25.7,1016,None,None,68,2.14,None,1,sky is clear
1654995600,2022-06-12 01:00:00 +0000 UTC,local,19.43,19.8,16.72,23.43,1016,None,None,91,2.24,None,3,sky is clear
1654999200,2022-06-12 02:00:00 +0000 UTC,local,23.17,23.61,17.72,23.48,1015,None,None,79,2.56,None,6,sky is clear
1655002800,2022-06-12 03:00:00 +0000 UTC,local,23.62,24.07,16.72,24.04,1015,None,None,78,2.21,None,10,sky is clear
1655006400,2022-06-12 04:00:00 +0000 UTC,local,23.1,23.53,16.72,23.48,1015,None,None,79,2.02,None,6,sky is clear
1655010000,2022-06-12 05:00:00 +0000 UTC,local,23.59,24.04,16.72,24.04,1015,None,None,78,2.33,None,2,sky is clear
1655013600,2022-06-12 06:00:00 +0000 UTC,local,24.09,24.51,16.72,24.59,1015,None,None,75,2.94,None,1,sky is clear
1655017200,2022-06-12 07:00:00 +0000 UTC,local,25.85,26.16,18.72,26.26,1015,None,None,64,1.94,None,0,sky is clear
1655020800,2022-06-12 08:00:00 +0000 UTC,local,26.63,26.63,19.72,26.82,1016,None,None,71,0.87,None,0,sky is clear
1655024400,2022-06-12 09:00:00 +0000 UTC,local,26.5,26.5,25.0,27.62,1016,None,None,76,1.38,None,0,sky is clear
1655028000,2022-06-12 10:00:00 +0000 UTC,local,29.93,33.1,21.72,30.15,1016,None,None,62,0.92,None,26,scattered clouds
1655031600,2022-06-12 11:00:00 +0000 UTC,local,31.06,34.72,23.72,31.26,1016,None,None,59,0.99,None,16,few clouds
1655035200,2022-06-12 12:00:00 +0000 UTC,local,31.94,34.49,23.72,32.37,1016,None,None,51,0.8,None,0,sky is clear
1655038800,2022-06-12 13:00:00 +0000 UTC,local,32.41,35.13,22.72,33.68,1016,None,None,50,1.59,None,0,sky is clear
1655042400,2022-06-12 14:00:00 +0000 UTC,local,33.03,37.25,24.72,34.23,1016,None,None,53,1.79,None,0,sky is clear
1655046000,2022-06-12 15:00:00 +0000 UTC,local,32.87,35.75,22.72,34.23,1015,None,None,49,1.67,None,0,sky is clear
1655049600,2022-06-12 16:00:00 +0000 UTC,local,32.97,36.81,24.72,33.68,1015,None,None,52,1.8,None,0,sky is clear
1655053200,2022-06-12 17:00:00 +0000 UTC,local,32.96,35.93,24.72,33.68,1015,None,None,49,2.01,None,0,sky is clear
1655056800,2022-06-12 18:00:00 +0000 UTC,local,32.57,35.99,25.72,32.93,1014,None,None,52,1.87,None,0,sky is clear
1655060400,2022-06-12 19:00:00 +0000 UTC,local,30.79,34.17,21.72,31.26,1014,None,None,59,1.71,None,0,sky is clear
1655064000,2022-06-12 20:00:00 +0000 UTC,local,20.29,20.41,19.72,26.45,1014,None,None,78,1.31,None,0,sky is clear
1655067600,2022-06-12 21:00:00 +0000 UTC,local,18.39,18.4,17.72,25.34,1014,None,None,81,1.32,None,0,sky is clear
1655071200,2022-06-12 22:00:00 +0000 UTC,local,20.56,20.84,17.72,24.54,1015,None,None,83,1.1,None,0,sky is clear
1655074800,2022-06-12 23:00:00 +0000 UTC,local,20.32,20.68,17.72,23.99,1015,None,None,87,1.32,None,0,sky is clear
1655078400,2022-06-13 00:00:00 +0000 UTC,local,25.25,25.81,17.72,25.7,1015,None,None,76,1.86,None,0,sky is clear
1655082000,2022-06-13 01:00:00 +0000 UTC,local,20.16,20.56,17.72,23.43,1014,None,None,89,1.78,None,0,sky is clear
1655085600,2022-06-13 02:00:00 +0000 UTC,local,24.73,25.32,17.72,25.15,1014,None,None,79,2.16,None,0,sky is clear
1655089200,2022-06-13 03:00:00 +0000 UTC,local,24.36,24.86,16.72,24.59,1013,None,None,77,1.82,None,22,few clouds
1655092800,2022-06-13 04:00:00 +0000 UTC,local,18.32,18.56,16.72,21.77,1013,None,None,90,1.63,None,54,broken clouds
1655096400,2022-06-13 05:00:00 +0000 UTC,local,18.14,18.36,16.72,21.21,1013,None,None,90,1.83,None,44,scattered clouds
1655100000,2022-06-13 06:00:00 +0000 UTC,local,18.83,19.14,17.72,21.21,1014,None,None,91,2.05,None,5,sky is clear
1655103600,2022-06-13 07:00:00 +0000 UTC,local,27.17,28.38,19.72,27.37,1014,None,None,61,2.35,None,9,sky is clear
1655107200,2022-06-13 08:00:00 +0000 UTC,local,28.3,29.66,21.72,28.48,1014,None,None,58,2.44,None,19,few clouds
1655110800,2022-06-13 09:00:00 +0000 UTC,local,30.54,32.62,24.72,30.7,1014,None,None,54,2.39,None,29,scattered clouds
1655114400,2022-06-13 10:00:00 +0000 UTC,local,30.59,33.99,28.34,30.7,1014,None,None,60,2.02,None,22,few clouds
1655118000,2022-06-13 11:00:00 +0000 UTC,local,31.67,36.32,28.72,32.57,1014,None,None,60,1.37,None,33,scattered clouds
1655121600,2022-06-13 12:00:00 +0000 UTC,local,32.67,37.7,27.72,34.79,1014,None,None,57,0.98,None,27,scattered clouds
1655125200,2022-06-13 13:00:00 +0000 UTC,local,33.72,38.79,27.72,35.34,1013,None,None,53,0.93,None,11,few clouds
1655128800,2022-06-13 14:00:00 +0000 UTC,local,34.19,38.81,26.72,35.34,1013,None,None,50,1.58,None,0,sky is clear
1655132400,2022-06-13 15:00:00 +0000 UTC,local,34.22,37.55,26.72,35.34,1013,None,None,46,2.92,None,0,sky is clear
1655136000,2022-06-13 16:00:00 +0000 UTC,local,32.05,33.12,25.72,34.79,1012,None,None,44,3.2,None,0,sky is clear
1655139600,2022-06-13 17:00:00 +0000 UTC,local,31.58,32.57,26.72,33.68,1012,None,None,45,2.79,None,0,sky is clear
1655143200,2022-06-13 18:00:00 +0000 UTC,local,30.51,31.32,26.72,31.45,1012,None,None,47,2.1,None,0,sky is clear
1655146800,2022-06-13 19:00:00 +0000 UTC,local,29.41,30.35,25.72,30.34,1012,None,None,51,1.55,None,0,sky is clear
1655150400,2022-06-13 20:00:00 +0000 UTC,local,25.93,26.67,23.72,28.12,1013,None,None,80,1.65,None,0,sky is clear
